time;sender;message;receiver
172857.1;SC;"Okay. Let me emphasize, Jack, that 2Â½ hours is the earliest time we can start in on that powerup stuff. Everything else you can do the way you normally would, where you get as far ahead of the game as you can. But the 2Â½- hour time is based on saving Command Module consumables. And if you do that, why we're fat; we've got plenty of time to give you some fans on the water even. So that's the one point you don't want to start early on. I do have a couple of more lines to run through on the entry checklist and two pages in the G&amp;C. And I think that will clean us up. [Long pause.]";CMP
172909.1;CMP;" Okay, Ken. And G&amp;C checklist now?";SC
172912.1;SC; Let me finish a couple more things in the entry book. You still got that?;CMP
172918.1;CMP; Yes. Go ahead.;SC
172919.1;SC;"Okay. On - These are just cleanup items, Jack. On page 2-3, it lists how you separate, from the CM/SM Sep and all that, so, obviously, if we're on step 5 at 43 minutes down - that's all deleted. And that gets deleted all the way over onto page 2-4, up to the line where it says ""15 minutes."" And at that point, we pick back up and everything. From 15 minutes down is valid. [Long pause.]";CMP
172962.1;CMP;"Okay. Delete item 5 down to the point where it says ""Minus 15 minutes.""";SC
172969.1;SC;"That's correct, Jack. Okay, on page 2-5. The top line where we had ""Horizon check,"" that's now the ""Moonset check"" and the time is approximately 57:37. And that's minus 02:23. And that angle that's listed in the book there - 177 - that's really a horizon time at 2 minutes; we'll have you - can look that up on the back of your entry cue card, and I'll look that number up again for you tonight.";CMP
173015.1;CMP; Okay.;SC
173016.1;SC;"Okay. Another thing is to remember when we begin blackout, which is around 0.05 g, and you can write this in your checklist wherever it's convenient; once we've lost Comm, we're going to go ahead and power down the SCE Power Off and the PMP Power Off. And we just want to do that after you lose Comm, which comes up around EI. Any time after that, go ahead and secure the PMP and the SCE power. [Long pause.]";CMP
173057.1;CMP; Okay. When Comm is lost, SCE Power Off, PMP Power Off.;SC
173062.1;SC;" That's correct, Jack, and that completes the entry checklist. Let's look at the G&amp;C book. [Long pause.]";CMP
173081.1;CMP; Okay. Ready to copy.;SC
173083.1;SC;Okay. Let's go to page 2-1. [Long pause.];CMP
173100.1;CMP; Okay. Go ahead.;SC
173102.1;SC;"Okay, Jack. The second line under ""IMU powerup"" says ""FDAI Power to Both,"" and we're going to make that a ""1."" The reason we're doing that is, again, to conserve power. There's no reason to drive the second FDAI before we get that information to put on it.";CMP
173123.1;CMP;"Okay. ""FDAI Power to 1"".";SC
173128.1;SC;All right. That's correct. On page 2-2. [Pause.];CMP
173141.1;CMP; Go ahead.;SC
173142.1;SC;"Okay. Under CMC powerup, line - or step 2 says ""Flashing 3700, Enter."" The time we're going to use this, Jack, is going to be when you've just brought the computer up and it has a state vector in it that's way back many, many hours ago. So we want to do a Verb 96, Enter to stop the integration to keep it from just sitting there ambling along. And when the ground gives you a new state vector, why then we can go through P00 and we'll be back in business.  [Pause.]";CMP
173178.1;CMP;"Okay. You want me to go to Verb 37, Enter; 00, Enter; and then do Verb 96?";SC
173190.1;SC;When you come up, I guess you're going to - once you get the CMC powered up, you're probably going to be going - you're going to come up in a flashing 37, and if you'll just do a Verb 96, Enter right there, that will take care of it.;CMP
173203.1;CMP; Okay.;SC
173204.1;SC;All right. And the last one I have for you is on page 2-4. [Pause.];CMP
173218.1;CMP; Okay. Go ahead.;SC
173219.1;SC;"Okay. Under the SCS powerup, the first line says ""Auto RCS Select, 16, to Off."" Okay. You can just delete that part. On the fifth line, it says ""Circuit breaker SCS Logic Power,"" that's really ""Logic Bus, four of them, to Closed."" The Delta-V CG is not important since we are not burning the engine. The ""Signal Conditioner/Driver Bias Power"" lists ""Two to AC 1."" We are going to make that just one of them; make it ""Signal Condition/Driver Bias Power, one, to AC 1."" The ""BMAG Power,"" which is the third line from the bottom, says ""BMAG Power, two, On;"" we are going to make that just one. We'll bring up number 1, and we'll make ""FDAI Power, number 1"" and the last line ""Auto RCS Select, 16, enable,"" you can strike that off and replace it with ""BMAG Mode, three of them, to Rate 1."" You want to try reading that back? [Long pause.]";CMP
173313.1;CMP;"Okay. Delete ""Auto RCS Select, 16, Off."" Change ""CB Logic Power"" to ""Logic Thrust Power - CBS CS Logic Thrust, four, to Closed."" Delete ""Delta-V CG,"" coming down here ""Signal Conditioner/Driver Bias Power, one, AC 1; BMAG Power, 1, to On,"" and it's the number 1 BMAG. ""FDAI Power to 1; BMAG Mode, three, to Rate 1,"" deleting the ""Auto RCS Select, 16, to enable"".";SC
173349.1;SC; That's correct. You've got them all, Jack. Very good. Thank you.;CMP
173355.1;CMP; Thank you. This does it, huh? ;SC
173358.1;SC;" Yes, sir. Let's see - just a second - let me check on this hatch and integrity check; maybe I can tell you something about that. And I do have an answer to your LM power question about the umbilicals. The umbilicals will be unpowered according to the LM procedures, so if you'd like to disconnect them, you can.";CMP
173379.1;CMP; Okay. I think we will.;SC
173381.1;SC; All right, sir. Okay, Jack, and they'd like us to stand by just a second.;CMP
173394.1;CAPCOM; Jack, would you get the Battery Charger, Off, please. And we'll send you...;CMP
173399.1;CMP; Okay.;CAPCOM
173400.1;CAPCOM; ...the rest of that procedure later.;CMP
173401.1;CMP; You mean there's more? Okay, in work. Battery Charger is going Off. ;CAPCOM
173408.1;CAPCOM; Right.;CMP
173409.1;CMP; Okay, Vance. Okay - I don't think you've given me the backout procedure, have you, for the battery chargers?;CAPCOM
173418.1;CAPCOM; That's negative. Wait. All we want to do, Jack, is say Battery Charge Off at the moment. We'll complete that procedure as soon as you are through with Ken completely. [Long pause.];CMP
173436.1;CMP; Okay, Vance. The Battery Charger's Off, and I'm ready to continue with Ken.;CAPCOM
173441.1;CAPCOM; Okay, Jack. And we'll get the backout to you after that.;SC
173448.1;SC; Okay, Jack. It looks like we've closed up the loose ends here. Amazingly enough, out of all that stuff, it looks like we only generated one question on the floor, and we'll research that one. We'll even let you guess what it might have been. If you have any questions, after you mull it over, why, we're always available. Just ask us what you're thinking about.;CAPCOM
173535.1;CMP; Okay. That's what we're going to do. We're going to wait until the LM people get theirs, and then we're going to discuss it and coordinate things here, and make sure that - that we don't have any interface problems. And, if we have any more questions, we'll be coming back at you.;SC
173550.1;SC; Okay. We did run the thing integrated, so we think we've got all the little surprises ironed out for you.;CMP
173559.1;CMP; I hope so because tomorrow is examination time.;SC
173563.1;SC; Roger.;CMP
173564.1;CDR; Ken, this is Jim.;SC
173566.1;SC; Yes, sir.;CDR
173567.1;CDR; Appreciate the work you've done, and Jack says that it's going to be hard to beat his record about saving SM RCS fuel all the way there and back.;SC
173577.1;SC; I can't do much about that.;CDR
173580.1;SC; Some people will do anything to set a record.;CDR
173587.1;SC; Hey, Jim, you even did good on Service Module fuel this time.;CMP
173595.1;CMP; Yes. We're coming back with full load almost of both RCS and SPS, that's - That's pretty much of a record. [Pause.];CAPCOM
173611.1;CMP; Okay. Did you want to put Freddo on, or somebody to copy the LM - the LM side of the house. [Pause.];CAPCOM
173623.1;CAPCOM;Hey, Jack. Don't wake him up yet. Stand by 1.;CMP
173628.1;CMP; He's - He's awake. [Long pause.];CAPCOM
173645.1;CAPCOM; Hey, Jack. We'll give you this battery charging backout procedure, and then Deke says you ought to get some sleep. You're going to need it tomorrow.;CMP
173659.1;CMP; Okay. I'm ready to copy the backout procedure.;CAPCOM
173662.1;CAPCOM;"Okay. Panel 3: Battery Charge, Off - you've already done that, Jack - next AC Inverter, Inverter 2 Off: Panel 5: Main Bus Tie Bat B/C to Bat B/C. Huh? Yes, it's up - the up position. Panel 250: circuit breaker, Bat A Power Entry/Postlanding to open; circuit breaker, Bat B Power Entry/Postlanding, open, Panel 5: CB Battery Charger Bat B Charge, open. Okay. I'll let, you read that back, Jack. [Pause.]";CMP
173744.1;CMP;"Okay. Bat Charge, Off; AC Inverter 2 to Off; Main Bus Tie, Bat B/C to, on up. Panel 250: CB Bat A, Power Entry And Postlanding, open. CB, Bat B, Power Entry and Postlanding, open, panel 5: CB Bat Charger, Bat B Charge, Open.";CAPCOM
173767.1;CAPCOM; Okay. That's correct. Now, that gets you back to the place where you can back out of the - the big battery charging procedure, which you have. And I - I think you have the backout procedure for that, but I'd like to check with you. [Pause.];CMP
173795.1;CMP; Okay. Stand by here. [Pause.];CAPCOM
173807.1;CAPCOM; Okay, Jack. Do you have that backout procedure in your hand there?;CMP
173815.1;CMP; Yes, I do, Vance.;CAPCOM
173817.1;CAPCOM;"Okay. Just to verify. It starts out panel 3, Battery Charge switch, Off; AC Inverter 2, Off; panel 5, Main Bus Tie, Bat A/C, on, up, et cetera.";CMP
173835.1;CMP;"Roger. Continues CB Bat A, Power Entry/Postlanding, open; Inverter Power 2, Main B, open; and then you reverse the steps that you had for entering the procedure.";CAPCOM
173849.1;CAPCOM;Yes, that's fine. Okay. And we have one other comment regarding the systems checklist, and stand by 1, and that'll - that'll wrap it up for us. Oh, a new item came in, Jack. We need to switch to ascent water, and I have a three-step procedure for you, if you're ready to copy. [Pause.];CMP
173882.1;CMP; Okay. Jim will copy that.;CAPCOM
173887.1;CAPCOM; Okay. Descent Water valve, Close. Ascent Water valve to Close, and Water Tank Select valve to Ascent. [Long pause.];CDR
173939.1;CDR;" Okay, Vance. Descent Water valve, Closed; Ascent Water valve, Closed; and Water Select Tank to Ascent. Is that correct?";CAPCOM
173949.1;CAPCOM; Water Tank Select valve, Ascent. That's correct, Jim. [Pause.];CDR
173960.1;CDR; And we'll proceed with that right now, and how about still drinking descent water? [Long pause.];CAPCOM
173987.1;CAPCOM; Jim, we understand that you should be able to continue drinking it. [Pause.];CDR
173999.1;CDR; Okay. We switched to ascent water, but we'll probably have to have the descent water valve back open up again to drink water.;CAPCOM
174009.1;CAPCOM; That's affirm. That's the one thing you'll have to do is, whenever you want to drink out of the descent tank, is open the descent valve - the Descent Water valve momentarily.;CDR
174024.1;CDR; Okay. And we are now on ascent water.;CAPCOM
174028.1;CAPCOM;" Okay; okay. And I need Jack back again, please.";CMP
174037.1;CMP; Okay, Vance. I'm here, and you have something in the systems checklist.;CAPCOM
174041.1;CAPCOM;That's right. Refer to S/2-6. This - Really what we're talking about, Jack, is the hatch integrity check decal. And I think it'll be easiest, if you'll open to S/2-6 and I explain it to you. [Long pause.];CMP
174076.1;CMP; Okay, Vance. I'm ready to copy.;CAPCOM
174079.1;CAPCOM;"Okay. This will - This just involves changes. Look down to the third line where it says ""Tunnel Vent valve, Tunnel Vent for 30 seconds;"" cross out ""30 seconds"" and cross out the two lines below that. In other words, ""LM CSM Delta-P. Check Delta-P and recycle to Tunnel Vent."" [Long pause.]";CMP
174119.1;CMP;"Okay. You want me to delete ""For 30 seconds"".";CAPCOM
174129.1;CAPCOM;"That's affirm. And the two lines below ""30 seconds."" And actually the part of the fourth line there, which is ""8Â½ minutes"".";CMP
174145.1;CMP; Stand by. Can you read okay?;CAPCOM
174148.1;CAPCOM; Yes. I hear you now.;CMP
174150.1;CMP; Okay. Delete the two lines below that, or the two and a half lines below that, also.;CAPCOM
174157.1;CAPCOM;"That's affirm. And now we have an addition to put in place of what we deleted. Stand by 1; the Comm's bad. How do you read?";CMP
